,id,date,content,likes,replies,retweets,quote_tweets,date_only,day_name,day_index,popularity_score,controversiality_score,hour
0,1609337449024720897,2023-01-01 06:55:22+07:00,AirAsia Tawarkan Gaji Rp 10 Juta Buat Para Driver Ojol! Mau? https://t.co/2Xekp0eKpc,2,0,1,0,2022-12-31,Saturday,6,3,0,6
1,1609335934692257792,2023-01-01 06:49:21+07:00,Kenangan Pahit &amp; Manis Jokowi Sepanjang 2022 https://t.co/pFbuLRbwm9,3,1,1,0,2022-12-31,Saturday,6,4,1,6
2,1609334422989570048,2023-01-01 06:43:21+07:00,"Tahun 2022 Telah Usai, Ramalan Dua Orang Ini Bikin Ngeri https://t.co/YtJFRJyLNE",1,0,2,1,2022-12-31,Saturday,6,3,1,6
3,1609332909202374657,2023-01-01 06:37:20+07:00,IHSG Ramai Oleh Manuver Salim Group dan Drama GOTO https://t.co/pBY9oKGwlh,5,0,1,0,2022-12-31,Saturday,6,6,0,6
4,1609331397852004353,2023-01-01 06:31:19+07:00,Pertamina Apresiasi Pembayaran Kompensasi BBM Oleh Pemerintah https://t.co/bPSPcq53p2,2,0,1,0,2022-12-31,Saturday,6,3,0,6
5,1609209194997231616,2022-12-31 22:25:44+07:00,Antusias Warga Jalan Kaki Rayakan Pergantian Tahun 2023 https://t.co/Wdd5fpG6TB,3,2,1,0,2022-12-31,Saturday,6,4,2,22
6,1609203146319958026,2022-12-31 22:01:42+07:00,"Tabur 30 Ton Garam, Cuaca Ekstrem Jabodetabek &amp; Jabar Jinak! https://t.co/O3iRNDJMiK",158,22,23,10,2022-12-31,Saturday,6,181,32,22
7,1609199367512117251,2022-12-31 21:46:41+07:00,"Malam Tahun Baru, Rudal Besar Rusia Guncang Ukraina: 1 Tewas! https://t.co/Lh2hlaogxD",8,4,6,0,2022-12-31,Saturday,6,14,4,21
8,1609196091437727744,2022-12-31 21:33:40+07:00,Potret Pengalihan Arus Lalu Lintas di Malam Pergantian Tahun https://t.co/djQNHsZGmH,0,4,0,0,2022-12-31,Saturday,6,0,4,21
9,1609189037016743942,2022-12-31 21:05:38+07:00,"Inggris Mencekam, Sambut Tahun Baru Dengan Selimut 'Kebekuan' https://t.co/xbgwJfBgtB",8,0,0,0,2022-12-31,Saturday,6,8,0,21
10,1609186266028859393,2022-12-31 20:54:37+07:00,Ucapan Tahun Baru Putin: Kebenaran Sejarah Milik Rusia! https://t.co/iFlDqXJvNV,2,0,0,0,2022-12-31,Saturday,6,2,0,20
11,1609184752241713153,2022-12-31 20:48:36+07:00,"Paus Benediktus XVI Dimata Putin, Rishi Sunak Hingga Macron https://t.co/vupcfSWDgr",1,0,0,0,2022-12-31,Saturday,6,1,0,20
12,1609181981014917124,2022-12-31 20:37:36+07:00,"WHO Desak China Ungkap Data Covid Sesungguhnya, Xi Bohong? https://t.co/27bZSZCeoN",0,0,1,0,2022-12-31,Saturday,6,1,0,20
13,1609180469190430721,2022-12-31 20:31:35+07:00,Jokowi Kenang Tahun 2022: Semua Datang Silih Berganti.. https://t.co/exIkiXw93P,0,0,1,0,2022-12-31,Saturday,6,1,0,20
14,1609178957190164480,2022-12-31 20:25:35+07:00,Terbukti! Jokowi Ungkap Kekebalan Masyarakat RI Atas Covid-19 https://t.co/XRKnaO9gqg,2,0,0,0,2022-12-31,Saturday,6,2,0,20
15,1609177444141133825,2022-12-31 20:19:34+07:00,Pelindo Antisipasi Cuaca Buruk di Pelabuhan Tanjung Emas https://t.co/RPQvFoHPlT,1,0,0,0,2022-12-31,Saturday,6,1,0,20
16,1609173918623072258,2022-12-31 20:05:33+07:00,Jangan Kaget! HP Ini Tak Bisa Lagi Pakai WhatsApp di 2023 https://t.co/84ID9axkzw,1,0,0,0,2022-12-31,Saturday,6,1,0,20
17,1609171650574188544,2022-12-31 19:56:33+07:00,Garuda Indonesia Siap Lakukan Perjanjian Damai Mulai Besok! https://t.co/imFGn9cyiU,3,0,1,0,2022-12-31,Saturday,6,4,0,19
18,1609170137650991105,2022-12-31 19:50:32+07:00,"Ngeri Ada Serangan Misterius di Mesir, 4 Orang Tewas https://t.co/l0bnCIVJ5u",2,0,1,0,2022-12-31,Saturday,6,3,0,19
19,1609166360713789440,2022-12-31 19:35:31+07:00,"Jurus The Fed Tahun 2023 Tak Sekuat Tahun 2022, Kenapa? https://t.co/j3BmUhmi2f",0,0,0,0,2022-12-31,Saturday,6,0,0,19
20,1609162581473898497,2022-12-31 19:20:30+07:00,Gampang! Ternyata Begini Cara Lacak HP yang Hilang &amp; Dicuri https://t.co/cvrqW6I1qD,0,0,0,0,2022-12-31,Saturday,6,0,0,19
21,1609160313940873216,2022-12-31 19:11:30+07:00,"Harga BBM di RI Harusnya Turun Besok, Ini Hitungannya.. https://t.co/OaJab138j5",1,0,0,0,2022-12-31,Saturday,6,1,0,19
22,1609158801353216001,2022-12-31 19:05:29+07:00,Ramalan Ngeri Nostradamus di 2023: PD 3 Hingga Bencana Mars! https://t.co/38myaE6Xwc,0,0,0,0,2022-12-31,Saturday,6,0,0,19
23,1609157290019680256,2022-12-31 18:59:29+07:00,"Ganjar Bongkar Biang Kerok Banjir di Semarang, Ini Dia.. https://t.co/mj16r3NI86",0,0,0,0,2022-12-31,Saturday,6,0,0,18
24,1609155023375855622,2022-12-31 18:50:28+07:00,"Ramai-ramai Warga China Mau Kabur, Kenapa Nih Xi Jinping? https://t.co/OszhKw1jOv",0,1,1,0,2022-12-31,Saturday,6,1,1,18
25,1609151244127600646,2022-12-31 18:35:27+07:00,Beruntung! Ini Shio yang Paling Cuan di 2023 https://t.co/siNsqRMOgD,0,0,0,0,2022-12-31,Saturday,6,0,0,18
26,1609147467114708993,2022-12-31 18:20:27+07:00,"Putin &amp; Xi Jinping Makin Mesra, AS Malah Nyinyir! https://t.co/bZQ2c9eOIL",2,0,0,0,2022-12-31,Saturday,6,2,0,18
27,1609143686063095809,2022-12-31 18:05:25+07:00,"Bukan Freeport, Raksasa Tambang AS Ini Lirik Gunung Emas RI https://t.co/eQnfswAdsE",0,0,0,0,2022-12-31,Saturday,6,0,0,18
28,1609139906995179521,2022-12-31 17:50:24+07:00,"Gokil! Dulu Cuma Tukang Koran, Sekarang Hartanya Rp57 Triliun https://t.co/XEeTToybZm",2,0,0,0,2022-12-31,Saturday,6,2,0,17
29,1609137386507882498,2022-12-31 17:40:23+07:00,"Bukan Isapan Jempol, Ada Harta Karun Langka di Lumpur Lapindo https://t.co/KaJZKxQm2k",3,0,0,0,2022-12-31,Saturday,6,3,0,17
30,1609133607137968129,2022-12-31 17:25:22+07:00,"Saham yang Kasih Kado Jumbo di Akhir Tahun, Ada Punyamu? https://t.co/m78n04QnGz",0,0,0,0,2022-12-31,Saturday,6,0,0,17
31,1609132095187869696,2022-12-31 17:19:22+07:00,Breaking News: Paus Benediktus XVI Meninggal Dunia https://t.co/qRmqp6iJj9,0,1,0,0,2022-12-31,Saturday,6,0,1,17
32,1609128567962750977,2022-12-31 17:05:21+07:00,Catat! DKI Jakarta Siapkan 7 Titik Malam Tahun Baru Meriah https://t.co/cHGQcBwtQf,2,0,0,1,2022-12-31,Saturday,6,2,1,17
33,1609125040846671872,2022-12-31 16:51:20+07:00,"Tangkal Hujan di Pesta Tahun Baru, DKI Jakarta Guyur Garam https://t.co/0XfEVg3zX6",1,1,0,0,2022-12-31,Saturday,6,1,1,16
34,1609121263297114112,2022-12-31 16:36:19+07:00,"Para Dukun Bersatu, Ramal Perang Sampai Bencana Alam 2023 https://t.co/XT0OgfoBNV",1,1,1,1,2022-12-31,Saturday,6,2,2,16
35,1609119749644111872,2022-12-31 16:30:18+07:00,Mau Nonton Pesta Kembang Api di Ancol? Catat Jadwalnya.. https://t.co/Wexggrn9Hx,0,1,0,0,2022-12-31,Saturday,6,0,1,16
36,1609118237056446473,2022-12-31 16:24:18+07:00,"Semarang Banjir Total, Begini Respons Ganjar Pranowo https://t.co/8m2bIfos4K",3,5,0,1,2022-12-31,Saturday,6,3,6,16
37,1609116725160861697,2022-12-31 16:18:17+07:00,Nasib Semarang! Sambut Tahun Baru 2023 Malah Kebanjiran https://t.co/KhHQ3mWdAs,0,0,0,0,2022-12-31,Saturday,6,0,0,16
38,1609115214913445890,2022-12-31 16:12:17+07:00,Video:Putar Otak Pengusaha Properti Hadapi Ekonomi Sulit 2023 https://t.co/PibuLMyxdH,2,0,0,0,2022-12-31,Saturday,6,2,0,16
39,1609113701860376580,2022-12-31 16:06:17+07:00,"PPKM Dihapus, Begini Aturan Baru Masuk Mall dan Perjalanan https://t.co/Z1PHSlzjIF",0,0,0,2,2022-12-31,Saturday,6,0,2,16
40,1609109923136409600,2022-12-31 15:51:16+07:00,"Good Bye! Mulai 1 Januari 2023, BBM Jenis Ini Dilarang di RI https://t.co/lnLQ5hgKAu",0,0,0,0,2022-12-31,Saturday,6,0,0,15
41,1609107654462562304,2022-12-31 15:42:15+07:00,"Beda! Tutup Tahun 2022, Kim Jong Un Malah Nembak Rudal https://t.co/E8hlxm9tUR",0,1,0,0,2022-12-31,Saturday,6,0,1,15
42,1609106143602958339,2022-12-31 15:36:15+07:00,"Tak Harus Mahal, Ini 5 HP Terbaik di Bawah Rp 8 Juta https://t.co/72uEJ8a8TQ",0,0,1,0,2022-12-31,Saturday,6,1,0,15
43,1609103875734409216,2022-12-31 15:27:14+07:00,Patut Disimak! Deretan Saham Top Gainers &amp; Top Losers Sepekan https://t.co/d26hJ1ZTFd,2,0,0,0,2022-12-31,Saturday,6,2,0,15
44,1609102362744086528,2022-12-31 15:21:13+07:00,Siapkan 3 Hal Ini agar Sukses di 2023 Menurut Bazi Reader https://t.co/SRelrSzOwI,1,0,0,0,2022-12-31,Saturday,6,1,0,15
45,1609100851527954432,2022-12-31 15:15:13+07:00,Video: Ambil Upaya Hukum Ini Jika Terjebak Penipuan Koperasi https://t.co/myzKrWkRjl,3,0,0,0,2022-12-31,Saturday,6,3,0,15
46,1609099338801876992,2022-12-31 15:09:12+07:00,"Netflix Anda Bisa Diblokir Tahun Depan, Jangan Lakukan Ini https://t.co/dRLkR6Mnf6",0,0,0,0,2022-12-31,Saturday,6,0,0,15
47,1609097826667237376,2022-12-31 15:03:12+07:00,"Hari Pertama PPKM Dicabut, Masuk Mal Wajib Cek PeduliLindungi https://t.co/i08Ljch8Ih",1,0,0,0,2022-12-31,Saturday,6,1,0,15
48,1609094804742492160,2022-12-31 14:51:11+07:00,"Aduh! Mau Tahun Baruan, Korut Malah Nembak Rudal ke Jepang https://t.co/n4zGupeRvj",5,2,2,1,2022-12-31,Saturday,6,7,3,14
49,1609091025754279937,2022-12-31 14:36:10+07:00,Profil Klub Arab Al Nassr yang Berani Gaji Ronaldo Rp 3 T https://t.co/drp0ZWkya2,0,0,0,0,2022-12-31,Saturday,6,0,0,14
50,1609089514601066498,2022-12-31 14:30:10+07:00,"Derita Kripto Belum Berakhir, Bitcoin Cs Jatuh di Ujung Tahun https://t.co/xyGRdaCyTE",0,0,1,0,2022-12-31,Saturday,6,1,0,14
51,1609088001321361411,2022-12-31 14:24:09+07:00,Mengupas Kebijakan Moneter Ketat https://t.co/SauLRjEmvd,0,0,0,0,2022-12-31,Saturday,6,0,0,14
52,1609086489815846913,2022-12-31 14:18:09+07:00,Laporan Dispatch: IU dan Lee Jong Suk Pacaran Sudah 4 Bulan https://t.co/ODqmOqhGcm,0,1,0,1,2022-12-31,Saturday,6,0,2,14
53,1609084977131704327,2022-12-31 14:12:08+07:00,"IHSG 2022 Penuh ""Kejutan"", Tahun 2023 Banyak Peluang Cuan? https://t.co/qUgdZhuFeT",1,0,0,0,2022-12-31,Saturday,6,1,0,14
54,1609083467211632643,2022-12-31 14:06:08+07:00,Catat Gaes! Jadwal JakLingko dan MRT Malam Tahun Baru 2022 https://t.co/Mr8lWghV4j,0,0,0,0,2022-12-31,Saturday,6,0,0,14
55,1609079688642854914,2022-12-31 13:51:07+07:00,"Pesimis Hadapi Dunia Gelap 2023, IHSG Rontok di AKhir Tahun? https://t.co/5GBzG3xUnD",1,0,0,0,2022-12-31,Saturday,6,1,0,13
56,1609077420325474304,2022-12-31 13:42:06+07:00,Catat! New Colt L300 Diandalkan Pengusaha Berkat Hal Ini https://t.co/cuNEYQnaLO,1,0,0,0,2022-12-31,Saturday,6,1,0,13
57,1609075907523907586,2022-12-31 13:36:06+07:00,Duh! 3 Shio Ini Diramal Paling Merana di Tahun Kelinci 2023 https://t.co/odB4QYjOK8,6,0,2,0,2022-12-31,Saturday,6,8,0,13
58,1609072130309918722,2022-12-31 13:21:05+07:00,"Pergerakan Rupiah Akhir Tahun, Menguat Setelah Banyak Drama https://t.co/kCA9sJjhgp",2,0,0,0,2022-12-31,Saturday,6,2,0,13
59,1609070115085254658,2022-12-31 13:13:05+07:00,Ahli: OTT KPK Perlu Untuk Cegah Korupsi &amp; Perbaiki Sistem https://t.co/nefxNP2IlN,0,0,0,0,2022-12-31,Saturday,6,0,0,13
60,1609068601071501318,2022-12-31 13:07:04+07:00,Rumah Mewah Baru Bos Shopee Ternyata Dibeli Sebelum Ada PHK https://t.co/pFe7Li0Ijk,1,0,0,0,2022-12-31,Saturday,6,1,0,13
61,1609064571704311809,2022-12-31 12:51:03+07:00,Simak! Ini Pergerakan Harga Emas Antam &amp; Emas Dunia Sepekan https://t.co/jeq6EkYIMH,0,0,0,0,2022-12-31,Saturday,6,0,0,12
62,1609060792330227712,2022-12-31 12:36:02+07:00,Kontroversi Film Avatar 2: Film Laris yang Dituding Rasis https://t.co/GhEpekl3VX,1,0,0,0,2022-12-31,Saturday,6,1,0,12
63,1609057012964536321,2022-12-31 12:21:01+07:00,Mixue Halal Enggak Sih? Ini Penjelasan Perusahaan https://t.co/1yeXqd4bPw,0,0,0,0,2022-12-31,Saturday,6,0,0,12
64,1609054996620017665,2022-12-31 12:13:00+07:00,"Wisma Atlet Setop Operasi 31 Desember, Nakes Tetap Siaga! https://t.co/10gSRDERId",0,0,0,0,2022-12-31,Saturday,6,0,0,12
65,1609053484183355392,2022-12-31 12:07:00+07:00,"5 Prediksi Ekonomi 2023, Cerah Apa Suram? https://t.co/MaagNuUna4",0,1,1,0,2022-12-31,Saturday,6,1,1,12
66,1609049454111490050,2022-12-31 11:50:59+07:00,Lengkap! Ramalan Tahun Kelinci Air 2023 dari Master Feng Shui https://t.co/NYeu5AdvxM,0,0,0,0,2022-12-31,Saturday,6,0,0,11
67,1609045926030766080,2022-12-31 11:36:58+07:00,"Harga Emas Antam Naik Rp 6.000, Betah di Atas Sejuta https://t.co/RuEVWSBPRt",1,0,0,0,2022-12-31,Saturday,6,1,0,11
68,1609041895937953793,2022-12-31 11:20:57+07:00,Mau Pesta Tahun Baruan? Cek Dulu Prakiraan Cuaca Ini! https://t.co/VKSv33FUN0,1,0,0,0,2022-12-31,Saturday,6,1,0,11
69,1609039628186836992,2022-12-31 11:11:56+07:00,Jurus Pengusaha Hadapi Suku Bunga Tinggi Hingga Politik 2023 https://t.co/1pHBAa9sj4,2,0,0,0,2022-12-31,Saturday,6,2,0,11
70,1609038114823208967,2022-12-31 11:05:55+07:00,9 Acara Hiburan yang Chaos 2022: Konser NCT hingga Itaewon https://t.co/whgBOIwrUs,0,0,1,0,2022-12-31,Saturday,6,1,0,11
71,1609034588718002176,2022-12-31 10:51:55+07:00,Potret Warga Padati Pasar Jelang Malam Pergantian Tahun 2023 https://t.co/3zXOzdf9y9,1,0,0,0,2022-12-31,Saturday,6,1,0,10
72,1609033076772057090,2022-12-31 10:45:54+07:00,Malam Tahun Baruan di Jakarta? Simak Rekayasa Lalu Lintas Ini https://t.co/Fd8iM8j6FQ,0,0,0,0,2022-12-31,Saturday,6,0,0,10
73,1609030558675533824,2022-12-31 10:35:54+07:00,Saran Robert Kiyosaki: Jangan Investasi di Sini agar Selamat https://t.co/POCTjMTnav,6,0,1,0,2022-12-31,Saturday,6,7,0,10
74,1609027029974011906,2022-12-31 10:21:52+07:00,"5 Kematian Paling Jadi Sorotan 2022, Termasuk Ratu Elizabeth https://t.co/7FFwXv8uJK",1,0,0,0,2022-12-31,Saturday,6,1,0,10
75,1609024510950506498,2022-12-31 10:11:52+07:00,Video: Sukses Bisnis Online Produk Fashion Beromzet Miliaran https://t.co/puAXC5Qnyw,0,0,0,0,2022-12-31,Saturday,6,0,0,10
76,1609022998169939972,2022-12-31 10:05:51+07:00,"Yang Mau Nyari Kado Emas, Cek Harga Lengkapnya Di Sini! https://t.co/5SfpeQdVTc",2,0,0,0,2022-12-31,Saturday,6,2,0,10
77,1609019472714797056,2022-12-31 09:51:51+07:00,"Amit-Amit Resesi 2023, Analis Bagikan Jurus Amankan Rupiah https://t.co/fRAGTx8iZf",1,0,0,0,2022-12-31,Saturday,6,1,0,9
78,1609015442328420353,2022-12-31 09:35:50+07:00,"Air Rebusan Kayu Manis Bisa Turunkan Kolesterol, Benarkah? https://t.co/RWxTO8IdiR",1,0,0,0,2022-12-31,Saturday,6,1,0,9
79,1609012418327502850,2022-12-31 09:23:49+07:00,"Dolar Singapura Paling Sakti, Rupiah Terburuk se-Asia? https://t.co/e3ISUyLCNT",1,0,0,0,2022-12-31,Saturday,6,1,0,9
80,1609010905777594369,2022-12-31 09:17:48+07:00,"Pindah ke Klub Arab Al Nassr, Ronaldo Digaji Rp 3 Triliun? https://t.co/a3CIBfNeqg",3,0,0,0,2022-12-31,Saturday,6,3,0,9
81,1609009394402099200,2022-12-31 09:11:48+07:00,Darmawan Prasodjo &amp; Navigasinya Pimpin Transformasi Hijau PLN https://t.co/lFB2BoK5w9,0,0,0,1,2022-12-31,Saturday,6,0,1,9
82,1609007883936731137,2022-12-31 09:05:48+07:00,"Anthoni Salim Tak Puas Jual Indomie, Sekarang Bisnis di Sini https://t.co/7YnccsTDBJ",1,0,0,0,2022-12-31,Saturday,6,1,0,9
83,1609004358586494977,2022-12-31 08:51:47+07:00,"Anak Kecil Juga Bisa Stress &amp; Anxiety, Begini Tanda-Tandanya https://t.co/yyTKgmDvnf",0,0,0,0,2022-12-31,Saturday,6,0,0,8
84,1609000578570670080,2022-12-31 08:36:46+07:00,"Seperti Superman, Emas Tak Berdaya Lawan 'Kryptonite-nya' https://t.co/Dn7JjZcGe5",1,0,0,0,2022-12-31,Saturday,6,1,0,8
85,1608996800106729473,2022-12-31 08:21:45+07:00,"Kreasi Tas Lokal Unik, Terinspirasi Kebiasaan Baru Pandemi https://t.co/FQuYS4n8MW",2,0,0,0,2022-12-31,Saturday,6,2,0,8
86,1608993020699107329,2022-12-31 08:06:44+07:00,Sering Lihat Gerai Mixue Berdekatan? Ternyata Ini Alasannya https://t.co/yr85pqU9ga,2,0,0,0,2022-12-31,Saturday,6,2,0,8
87,1608989242088386567,2022-12-31 07:51:43+07:00,"Hasil Verifikasi BBM Subsidi, RI Bisa Hemat Rp 200 Miliar! https://t.co/aNFZCwXTmY",1,0,0,0,2022-12-31,Saturday,6,1,0,7
88,1608986973276090368,2022-12-31 07:42:42+07:00,"Jelang Malam Tahun Baru, Harga Kembang Api Naik Segini https://t.co/5FiJnhCWVZ",2,0,0,0,2022-12-31,Saturday,6,2,0,7
89,1608985460835258368,2022-12-31 07:36:42+07:00,Airlangga Ungkap Urgensi Ciptakan Lapangan Pekerjaan Baru https://t.co/gEHknGqBuM,1,0,0,0,2022-12-31,Saturday,6,1,0,7
90,1608981682996285441,2022-12-31 07:21:41+07:00,"Badai PHK Masih Terjadi, Talent Digital Nyari Kerja ke Mana? https://t.co/kEOVyM8Lat",6,0,3,0,2022-12-31,Saturday,6,9,0,7
91,1608977651712262145,2022-12-31 07:05:40+07:00,"Harga BBM di Tahun Baru Bisa Turun, Begini Hitungannya https://t.co/M4Nz0wHqUl",1,0,0,0,2022-12-31,Saturday,6,1,0,7
92,1609699041016942592,2023-01-02 06:52:12+07:00,"Perdagangan Perdana IHSG di 2023, Ini Bocoran Arahnya! https://t.co/4nL1A8XyBK",2,0,0,0,2023-01-01,Sunday,7,2,0,6
93,1609698284662317056,2023-01-02 06:49:12+07:00,"Kim Jong Un Siap Perang Tahun Ini, Genjot Senjata Nuklir https://t.co/T95XQQG6r3",12,0,0,0,2023-01-01,Sunday,7,12,0,6
94,1609697528240541696,2023-01-02 06:46:12+07:00,Wah! Harga Batu Bara Diprediksi Merosot Awal 2023 https://t.co/tgoGcscYeX,1,0,0,0,2023-01-01,Sunday,7,1,0,6
95,1609695012278931457,2023-01-02 06:36:12+07:00,"Pesan Tahun Baru dari Putin, Beri Sinyal Masa Depan Perang https://t.co/xs8lS5hBoa",4,0,1,1,2023-01-01,Sunday,7,5,1,6
96,1609692488805289985,2023-01-02 06:26:10+07:00,"Peringatan Baru IMF untuk 2023, 3 'Raksasa' Jadi Perhatian https://t.co/Aqgnec1UBj",1,0,0,0,2023-01-01,Sunday,7,1,0,6
97,1609689970322862080,2023-01-02 06:16:10+07:00,"Ramalan 10 Lembaga Asing: Dunia 2023 Suram, Negara Maju Jatuh https://t.co/d9XnoZkAHB",6,1,2,0,2023-01-01,Sunday,7,8,1,6
98,1609688709385056258,2023-01-02 06:11:09+07:00,"Chaos! Demo Anti Pemerintah Pecah, Puluhan Orang Tewas https://t.co/ClBwLaAZi9",3,1,0,0,2023-01-01,Sunday,7,3,1,6
99,1609687199116832769,2023-01-02 06:05:09+07:00,Selamat Tahun (Resesi Dunia) Baru 2023! https://t.co/WRhHHIlxpC,3,0,2,0,2023-01-01,Sunday,7,5,0,6
100,1609563722548416512,2023-01-01 21:54:30+07:00,Perppu Baru Jokowi Soal Upah Minimum: Formula Boleh Diganti! https://t.co/ztjYzZiOsr,2,1,0,0,2023-01-01,Sunday,7,2,1,21
101,1609561456214937600,2023-01-01 21:45:30+07:00,"Cuan Triliunan, Kakak Menteri Jokowi Ini Makin Kaya Raya https://t.co/3cMNSTJCak",3,1,0,1,2023-01-01,Sunday,7,3,2,21
102,1609558425792557057,2023-01-01 21:33:27+07:00,"Amankan Pasokan Listrik, PLN Mitigasi Gangguan Akibat Cuaca https://t.co/uvO63k6PeH",1,0,0,0,2023-01-01,Sunday,7,1,0,21
103,1609556415475240960,2023-01-01 21:25:28+07:00,"4 Langkah Wujudkan Resolusi Tahun Baru, Menurut Ahli Harvard https://t.co/bPpjxfNbYS",1,0,1,0,2023-01-01,Sunday,7,2,0,21
104,1609553893880627202,2023-01-01 21:15:27+07:00,"Harta Karun Langka Lapindo Disebut Emas Putih, Punya Bakrie? https://t.co/PZbwNAXyeT",3,1,1,0,2023-01-01,Sunday,7,4,1,21
105,1609551373628223488,2023-01-01 21:05:26+07:00,6 Jurus Orang Jepang Bisa Umur Panjang Sampai 100 Tahun https://t.co/SDT2g6nIL1,3,0,1,0,2023-01-01,Sunday,7,4,0,21
106,1609548854378254337,2023-01-01 20:55:25+07:00,"Puluhan Tahun RI Cuma Bikin Maju China, Mau Disetop Jokowi https://t.co/eQS0qLC4sz",5,1,1,2,2023-01-01,Sunday,7,6,3,20
107,1609543814963941376,2023-01-01 20:35:24+07:00,"3 dari 4 Orang Punya Kekasih di Kantor, Coba Tanya Sebelah! https://t.co/6sieiyodk9",1,0,0,0,2023-01-01,Sunday,7,1,0,20
108,1609540034411245570,2023-01-01 20:20:22+07:00,Orang Terkaya Ketiga Dunia Ternyata Tajir Keruk Tanah RI https://t.co/ZlKWTVthCf,4,0,0,0,2023-01-01,Sunday,7,4,0,20
109,1609536506108182528,2023-01-01 20:06:21+07:00,"Sisa Karyawan 7 Orang, BUMN Ini Dibubarkan Jokowi https://t.co/A5lkMCtFER",7,1,0,1,2023-01-01,Sunday,7,7,2,20
110,1609532727040311299,2023-01-01 19:51:20+07:00,"Listrik Batam dan Bintan Padam 12 Jam, Ini Penjelasan PLN https://t.co/nfVCgieoKM",5,4,1,0,2023-01-01,Sunday,7,6,4,19
111,1609528947032850432,2023-01-01 19:36:19+07:00,"Kado Tahun Baru dari Putin, Ukraina Diserbu Drone Iran https://t.co/MDsN6zHiSP",1,0,0,0,2023-01-01,Sunday,7,1,0,19
112,1609525167268724737,2023-01-01 19:21:18+07:00,Harga BBM Pertamina Turun Tahun Baru? Ini Hitungannya https://t.co/XbnGMx9xqY,0,0,0,0,2023-01-01,Sunday,7,0,0,19
113,1609521387554869249,2023-01-01 19:06:16+07:00,KBS Drama Awards 2022: Curtain Call Menang Terbanyak https://t.co/JsASwT0MVy,0,0,0,0,2023-01-01,Sunday,7,0,0,19
114,1609517610701557760,2023-01-01 18:51:16+07:00,China Punya Rudal Pembunuh Kapal Induk yang Buat AS Gemetar https://t.co/FIRWNDHqqD,3,0,0,0,2023-01-01,Sunday,7,3,0,18
115,1609513829528137729,2023-01-01 18:36:14+07:00,5 HP di Bawah Rp 8 Juta yang Bikin Smartphone Mahal Malu https://t.co/6GKnBJ1Ch4,5,0,1,0,2023-01-01,Sunday,7,6,0,18
116,1609510048971231237,2023-01-01 18:21:13+07:00,"Degdegan Tunggu Risalah The Fed, Investor Amati Inflasi https://t.co/64v1QbnJZd",3,0,1,0,2023-01-01,Sunday,7,4,0,18
117,1609505766490406914,2023-01-01 18:04:12+07:00,"Warga China Lupa Covid, Tumpah Rayakan Tahun Baru 2023 https://t.co/GTW6T4bxWN",2,0,1,0,2023-01-01,Sunday,7,3,0,18
118,1609502490432802824,2023-01-01 17:51:11+07:00,Muncul Israel di Balik Perang Rusia Ukraina https://t.co/f10Qwkn29k,0,0,0,0,2023-01-01,Sunday,7,0,0,17
119,1609500223449231369,2023-01-01 17:42:10+07:00,IndiHome Siap Jaga Momentum Positif di Era Pasca Pandemi https://t.co/KH2TBaJIox,0,1,0,0,2023-01-01,Sunday,7,0,1,17
120,1609498710224035840,2023-01-01 17:36:10+07:00,"Perppu Baru Jokowi Atur Soal Pekerja Kontrak, Ini Isinya https://t.co/1AdQM4KlSs",3,0,0,0,2023-01-01,Sunday,7,3,0,17
121,1609495435890290688,2023-01-01 17:23:09+07:00,"Pendaftaran Kartu Prakerja 2023 Tetap Dibuka, Insentif Naik! https://t.co/QwoHT874L0",1,0,0,0,2023-01-01,Sunday,7,1,0,17
122,1609493920886722564,2023-01-01 17:17:08+07:00,Pertamina Bagikan Sembako &amp; Gas ke Korban Banjir di Semarang https://t.co/yc1wpL36lk,2,0,0,0,2023-01-01,Sunday,7,2,0,17
123,1609491150490185731,2023-01-01 17:06:07+07:00,"Cara Lacak HP Suami, Istri, dan Anak Keadaan Mati dan Nyala https://t.co/UGFjM9ZPaV",4,1,2,0,2023-01-01,Sunday,7,6,1,17
124,1609487371447468032,2023-01-01 16:51:06+07:00,Rahasia Soeharto Bisa Jadi Presiden Terkaya RI https://t.co/6Bhm1lCEeP,2,2,0,1,2023-01-01,Sunday,7,2,3,16
125,1609483590194302976,2023-01-01 16:36:05+07:00,"Avatar Bikin Kacau Jepang, Efeknya Buat TV Mahal Jadi Murahan https://t.co/FIVv0Gg3qG",2,0,0,0,2023-01-01,Sunday,7,2,0,16
126,1609479811470327810,2023-01-01 16:21:04+07:00,Karyawan Kena PHK Bisa Dapat 19 Bulan Gaji! Diatur Perppu https://t.co/tk6ffIlpIs,7,0,2,0,2023-01-01,Sunday,7,9,0,16
127,1609476031769120771,2023-01-01 16:06:03+07:00,Ini Skema Dana Pensiun PNS Kalau Mau Dapat Rp 1 M https://t.co/vpaBxohKJx,0,0,0,0,2023-01-01,Sunday,7,0,0,16
128,1609472251921059840,2023-01-01 15:51:02+07:00,Bunda Pasti Happy! Harga Emas Pegadaian Nanjak Nih https://t.co/5L2HxX7L20,0,0,0,0,2023-01-01,Sunday,7,0,0,15
129,1609468472454680576,2023-01-01 15:36:00+07:00,"Penampakan Warga Arab Saudi Berebut Kaos Ronaldo, Rela Antre! https://t.co/S8UEBdcVnM",4,0,1,0,2023-01-01,Sunday,7,5,0,15
